,type,F1,val
681,TRN_AMNT_FUEL,7d33c54b3363042d090cb011b215279c,1141400.0
682,TRN_AMNT_SPRT,7d33c54b3363042d090cb011b215279c,449200.0
683,TRN_CNT_GAME,7d33c54b3363042d090cb011b215279c,418.0
684,DBO_PAY_AMNT_MLM,7d33c54b3363042d090cb011b215279c,0.0
685,TRN_AMNT_DUTF,7d33c54b3363042d090cb011b215279c,131700.0
686,TRN_CNT_BEAU,7d33c54b3363042d090cb011b215279c,515.0
687,TRN_AMNT_KINO,7d33c54b3363042d090cb011b215279c,103500.0
688,TRN_AMNT_OTHR,7d33c54b3363042d090cb011b215279c,3644800.0
689,TRN_AMNT_ENTR,7d33c54b3363042d090cb011b215279c,268600.0
690,TRN_CNT_FLOW,7d33c54b3363042d090cb011b215279c,57.0
691,TRN_AMNT_ZOOS,7d33c54b3363042d090cb011b215279c,49800.0
692,DBO_PAY_AMNT_EDUC,7d33c54b3363042d090cb011b215279c,13600.0
693,TRN_AMNT_KCSH,7d33c54b3363042d090cb011b215279c,105506800.0
694,TRN_CNT_ARTS,7d33c54b3363042d090cb011b215279c,1.0
695,TRN_CNT_SUPM,7d33c54b3363042d090cb011b215279c,21471.0
696,TRN_CNT_ASRV,7d33c54b3363042d090cb011b215279c,205.0
697,TRN_AMNT_AVIA,7d33c54b3363042d090cb011b215279c,1412900.0
698,TRN_AMNT_ARTS,7d33c54b3363042d090cb011b215279c,900.0
699,TRN_CNT_FUEL,7d33c54b3363042d090cb011b215279c,1374.0
700,TRN_CNT_BOOK,7d33c54b3363042d090cb011b215279c,181.0
701,TRN_CNT_DUTF,7d33c54b3363042d090cb011b215279c,15.0
702,TRN_AMNT_RSTR,7d33c54b3363042d090cb011b215279c,1333000.0
703,TRN_AMNT_MEDC,7d33c54b3363042d090cb011b215279c,534500.0
704,TRN_AMNT_APTK,7d33c54b3363042d090cb011b215279c,1135100.0
705,TRN_CNT_EDUC,7d33c54b3363042d090cb011b215279c,71.0
706,DBO_PAY_CNT_GOSP,7d33c54b3363042d090cb011b215279c,13.0
707,TRN_AMNT_FLOW,7d33c54b3363042d090cb011b215279c,47300.0
708,DBO_PAY_CNT_COMS,7d33c54b3363042d090cb011b215279c,335.0
709,TRN_CNT_ZOOS,7d33c54b3363042d090cb011b215279c,101.0
710,TRN_CNT_JEWL,7d33c54b3363042d090cb011b215279c,61.0
711,TRN_CNT_ZHDT,7d33c54b3363042d090cb011b215279c,68.0
712,TRN_CNT_ENTR,7d33c54b3363042d090cb011b215279c,110.0
713,TRN_AMNT_GAME,7d33c54b3363042d090cb011b215279c,270700.0
714,TRN_AMNT_SUPM,7d33c54b3363042d090cb011b215279c,9138200.0
715,TRN_CNT_APTK,7d33c54b3363042d090cb011b215279c,2114.0
716,TRN_CNT_AVIA,7d33c54b3363042d090cb011b215279c,61.0
717,TRN_AMNT_GSRV,7d33c54b3363042d090cb011b215279c,83000.0
718,DBO_PAY_AMNT_ZHKH,7d33c54b3363042d090cb011b215279c,445400.0
719,TRN_CNT_TELE,7d33c54b3363042d090cb011b215279c,2794.0
720,TRN_AMNT_HOTL,7d33c54b3363042d090cb011b215279c,326600.0
721,DBO_PAY_AMNT_INSH,7d33c54b3363042d090cb011b215279c,0.0
722,TRN_CNT_RSTR,7d33c54b3363042d090cb011b215279c,2742.0
723,TRN_CNT_CMSV,7d33c54b3363042d090cb011b215279c,1188.0
724,TRN_CNT_KCSH,7d33c54b3363042d090cb011b215279c,20410.0
725,DBO_PAY_CNT_OTHR,7d33c54b3363042d090cb011b215279c,21.0
726,TRN_AMNT_TELE,7d33c54b3363042d090cb011b215279c,582900.0
727,TRN_AMNT_ZHDT,7d33c54b3363042d090cb011b215279c,273200.0
728,DBO_PAY_CNT_EDUC,7d33c54b3363042d090cb011b215279c,13.0
729,DBO_PAY_AMNT_WALT,7d33c54b3363042d090cb011b215279c,125700.0
730,TRN_CNT_GSRV,7d33c54b3363042d090cb011b215279c,86.0
731,TRN_AMNT_BEAU,7d33c54b3363042d090cb011b215279c,577400.0
732,TRN_CNT_SPRT,7d33c54b3363042d090cb011b215279c,161.0
733,TRN_CNT_AURT,7d33c54b3363042d090cb011b215279c,2.0
734,TRN_CNT_DOMS,7d33c54b3363042d090cb011b215279c,1103.0
735,TRN_AMNT_MUSC,7d33c54b3363042d090cb011b215279c,23500.0
736,TRN_AMNT_CMSV,7d33c54b3363042d090cb011b215279c,439600.0
737,DBO_PAY_CNT_INSH,7d33c54b3363042d090cb011b215279c,0.0
738,TRN_AMNT_EDUC,5213e792098c90e356b18861f64570af,141400.0
739,DBO_PAY_CNT_CREDS,5213e792098c90e356b18861f64570af,60.0
740,DBO_PAY_CNT_ZHKH,5213e792098c90e356b18861f64570af,974.0
741,DBO_PAY_AMNT_COMS,5213e792098c90e356b18861f64570af,181400.0
742,TRN_AMNT_DOMS,5213e792098c90e356b18861f64570af,4971500.0
743,DBO_PAY_AMNT_CREDS,5213e792098c90e356b18861f64570af,210500.0
744,TRN_CNT_MUSC,5213e792098c90e356b18861f64570af,306.0
745,DBO_PAY_CNT_MLM,5213e792098c90e356b18861f64570af,14.0
746,DBO_PAY_AMNT_GOSP,5213e792098c90e356b18861f64570af,63500.0
747,TRN_CNT_OTHR,5213e792098c90e356b18861f64570af,6915.0
748,TRN_AMNT_BOOK,5213e792098c90e356b18861f64570af,165300.0
749,TRN_CNT_HOTL,5213e792098c90e356b18861f64570af,86.0
750,DBO_PAY_CNT_WALT,5213e792098c90e356b18861f64570af,7.0
751,TRN_CNT_MEDC,5213e792098c90e356b18861f64570af,308.0
752,TRN_AMNT_ASRV,5213e792098c90e356b18861f64570af,968300.0
753,TRN_AMNT_AURT,5213e792098c90e356b18861f64570af,73200.0
754,TRN_AMNT_CLTH,5213e792098c90e356b18861f64570af,6478500.0
755,DBO_PAY_AMNT_MOBL,5213e792098c90e356b18861f64570af,661600.0
756,TRN_AMNT_TRAN,5213e792098c90e356b18861f64570af,266800.0
757,DBO_PAY_AMNT_OTHR,5213e792098c90e356b18861f64570af,131100.0
758,TRN_AMNT_JEWL,5213e792098c90e356b18861f64570af,536900.0
759,TRN_CNT_CLTH,5213e792098c90e356b18861f64570af,2286.0
760,DBO_PAY_CNT_MOBL,5213e792098c90e356b18861f64570af,2589.0
761,TRN_CNT_TRAN,5213e792098c90e356b18861f64570af,658.0
762,TRN_CNT_KINO,5213e792098c90e356b18861f64570af,190.0
763,TRN_AMNT_FUEL,5213e792098c90e356b18861f64570af,3837900.0
764,TRN_AMNT_SPRT,5213e792098c90e356b18861f64570af,972400.0
765,TRN_CNT_GAME,5213e792098c90e356b18861f64570af,702.0
766,DBO_PAY_AMNT_MLM,5213e792098c90e356b18861f64570af,12200.0
767,TRN_AMNT_DUTF,5213e792098c90e356b18861f64570af,85900.0
768,TRN_CNT_BEAU,5213e792098c90e356b18861f64570af,985.0
769,TRN_AMNT_KINO,5213e792098c90e356b18861f64570af,122400.0
770,TRN_AMNT_OTHR,5213e792098c90e356b18861f64570af,7226700.0
771,TRN_AMNT_ENTR,5213e792098c90e356b18861f64570af,420100.0
772,TRN_CNT_FLOW,5213e792098c90e356b18861f64570af,157.0
773,TRN_AMNT_ZOOS,5213e792098c90e356b18861f64570af,122600.0
774,DBO_PAY_AMNT_EDUC,5213e792098c90e356b18861f64570af,121700.0
775,TRN_AMNT_KCSH,5213e792098c90e356b18861f64570af,160863900.0
776,TRN_CNT_ARTS,5213e792098c90e356b18861f64570af,3.0
777,TRN_CNT_SUPM,5213e792098c90e356b18861f64570af,42857.0
778,TRN_CNT_ASRV,5213e792098c90e356b18861f64570af,516.0
779,TRN_AMNT_AVIA,5213e792098c90e356b18861f64570af,1304300.0
780,TRN_AMNT_ARTS,5213e792098c90e356b18861f64570af,5200.0
781,TRN_CNT_FUEL,5213e792098c90e356b18861f64570af,3408.0
782,TRN_CNT_BOOK,5213e792098c90e356b18861f64570af,329.0
783,TRN_CNT_DUTF,5213e792098c90e356b18861f64570af,17.0
784,TRN_AMNT_RSTR,5213e792098c90e356b18861f64570af,1986200.0
785,TRN_AMNT_MEDC,5213e792098c90e356b18861f64570af,1014900.0
786,TRN_AMNT_APTK,5213e792098c90e356b18861f64570af,1985700.0
787,TRN_CNT_EDUC,5213e792098c90e356b18861f64570af,65.0
788,DBO_PAY_CNT_GOSP,5213e792098c90e356b18861f64570af,39.0
789,TRN_AMNT_FLOW,5213e792098c90e356b18861f64570af,130200.0
790,DBO_PAY_CNT_COMS,5213e792098c90e356b18861f64570af,450.0
791,TRN_CNT_ZOOS,5213e792098c90e356b18861f64570af,214.0
792,TRN_CNT_JEWL,5213e792098c90e356b18861f64570af,113.0
793,TRN_CNT_ZHDT,5213e792098c90e356b18861f64570af,129.0
794,TRN_CNT_ENTR,5213e792098c90e356b18861f64570af,187.0
795,TRN_AMNT_GAME,5213e792098c90e356b18861f64570af,887300.0
796,TRN_AMNT_SUPM,5213e792098c90e356b18861f64570af,20110900.0
797,TRN_CNT_APTK,5213e792098c90e356b18861f64570af,3688.0
798,TRN_CNT_AVIA,5213e792098c90e356b18861f64570af,74.0
799,TRN_AMNT_GSRV,5213e792098c90e356b18861f64570af,104400.0
800,DBO_PAY_AMNT_ZHKH,5213e792098c90e356b18861f64570af,1199900.0
801,TRN_CNT_TELE,5213e792098c90e356b18861f64570af,4252.0
802,TRN_AMNT_HOTL,5213e792098c90e356b18861f64570af,692800.0
803,DBO_PAY_AMNT_INSH,5213e792098c90e356b18861f64570af,10000.0
804,TRN_CNT_RSTR,5213e792098c90e356b18861f64570af,4162.0
805,TRN_CNT_CMSV,5213e792098c90e356b18861f64570af,1775.0
806,TRN_CNT_KCSH,5213e792098c90e356b18861f64570af,27900.0
807,DBO_PAY_CNT_OTHR,5213e792098c90e356b18861f64570af,73.0
808,TRN_AMNT_TELE,5213e792098c90e356b18861f64570af,1116800.0
809,TRN_AMNT_ZHDT,5213e792098c90e356b18861f64570af,455100.0
810,DBO_PAY_CNT_EDUC,5213e792098c90e356b18861f64570af,100.0
811,DBO_PAY_AMNT_WALT,5213e792098c90e356b18861f64570af,3900.0
812,TRN_CNT_GSRV,5213e792098c90e356b18861f64570af,128.0
813,TRN_AMNT_BEAU,5213e792098c90e356b18861f64570af,1481800.0
814,TRN_CNT_SPRT,5213e792098c90e356b18861f64570af,344.0
815,TRN_CNT_AURT,5213e792098c90e356b18861f64570af,6.0
816,TRN_CNT_DOMS,5213e792098c90e356b18861f64570af,2043.0
817,TRN_AMNT_MUSC,5213e792098c90e356b18861f64570af,99400.0
818,TRN_AMNT_CMSV,5213e792098c90e356b18861f64570af,1048300.0
819,DBO_PAY_CNT_INSH,5213e792098c90e356b18861f64570af,2.0
820,TRN_AMNT_EDUC,95f6593eafb80e2b9d138cbee39c89b0,2500.0
821,DBO_PAY_CNT_CREDS,95f6593eafb80e2b9d138cbee39c89b0,1.0
822,DBO_PAY_CNT_ZHKH,95f6593eafb80e2b9d138cbee39c89b0,0.0
823,DBO_PAY_AMNT_COMS,95f6593eafb80e2b9d138cbee39c89b0,1600.0
824,TRN_AMNT_DOMS,95f6593eafb80e2b9d138cbee39c89b0,162600.0
825,DBO_PAY_AMNT_CREDS,95f6593eafb80e2b9d138cbee39c89b0,1000.0
826,TRN_CNT_MUSC,95f6593eafb80e2b9d138cbee39c89b0,140.0
827,DBO_PAY_CNT_MLM,95f6593eafb80e2b9d138cbee39c89b0,0.0
828,DBO_PAY_AMNT_GOSP,95f6593eafb80e2b9d138cbee39c89b0,0.0
829,TRN_CNT_OTHR,95f6593eafb80e2b9d138cbee39c89b0,614.0
830,TRN_AMNT_BOOK,95f6593eafb80e2b9d138cbee39c89b0,14000.0
831,TRN_CNT_HOTL,95f6593eafb80e2b9d138cbee39c89b0,33.0
832,DBO_PAY_CNT_WALT,95f6593eafb80e2b9d138cbee39c89b0,0.0
833,TRN_CNT_MEDC,95f6593eafb80e2b9d138cbee39c89b0,25.0
834,TRN_AMNT_ASRV,95f6593eafb80e2b9d138cbee39c89b0,33900.0
835,TRN_AMNT_AURT,95f6593eafb80e2b9d138cbee39c89b0,29000.0
836,TRN_AMNT_CLTH,95f6593eafb80e2b9d138cbee39c89b0,812700.0
837,DBO_PAY_AMNT_MOBL,95f6593eafb80e2b9d138cbee39c89b0,7500.0
838,TRN_AMNT_TRAN,95f6593eafb80e2b9d138cbee39c89b0,101200.0
839,DBO_PAY_AMNT_OTHR,95f6593eafb80e2b9d138cbee39c89b0,0.0
840,TRN_AMNT_JEWL,95f6593eafb80e2b9d138cbee39c89b0,72300.0
841,TRN_CNT_CLTH,95f6593eafb80e2b9d138cbee39c89b0,163.0
842,DBO_PAY_CNT_MOBL,95f6593eafb80e2b9d138cbee39c89b0,48.0
843,TRN_CNT_TRAN,95f6593eafb80e2b9d138cbee39c89b0,99.0
844,TRN_CNT_KINO,95f6593eafb80e2b9d138cbee39c89b0,3.0
845,TRN_AMNT_FUEL,95f6593eafb80e2b9d138cbee39c89b0,273200.0
846,TRN_AMNT_SPRT,95f6593eafb80e2b9d138cbee39c89b0,162800.0
847,TRN_CNT_GAME,95f6593eafb80e2b9d138cbee39c89b0,22.0
848,DBO_PAY_AMNT_MLM,95f6593eafb80e2b9d138cbee39c89b0,0.0
849,TRN_AMNT_DUTF,95f6593eafb80e2b9d138cbee39c89b0,121500.0
850,TRN_CNT_BEAU,95f6593eafb80e2b9d138cbee39c89b0,110.0
851,TRN_AMNT_KINO,95f6593eafb80e2b9d138cbee39c89b0,900.0
852,TRN_AMNT_OTHR,95f6593eafb80e2b9d138cbee39c89b0,1629800.0
853,TRN_AMNT_ENTR,95f6593eafb80e2b9d138cbee39c89b0,38500.0
854,TRN_CNT_FLOW,95f6593eafb80e2b9d138cbee39c89b0,8.0
855,TRN_AMNT_ZOOS,95f6593eafb80e2b9d138cbee39c89b0,1500.0
856,DBO_PAY_AMNT_EDUC,95f6593eafb80e2b9d138cbee39c89b0,0.0
857,TRN_AMNT_KCSH,95f6593eafb80e2b9d138cbee39c89b0,6562200.0
858,TRN_CNT_ARTS,95f6593eafb80e2b9d138cbee39c89b0,3.0
859,TRN_CNT_SUPM,95f6593eafb80e2b9d138cbee39c89b0,1763.0
860,TRN_CNT_ASRV,95f6593eafb80e2b9d138cbee39c89b0,7.0
861,TRN_AMNT_AVIA,95f6593eafb80e2b9d138cbee39c89b0,1119400.0
862,TRN_AMNT_ARTS,95f6593eafb80e2b9d138cbee39c89b0,500.0
863,TRN_CNT_FUEL,95f6593eafb80e2b9d138cbee39c89b0,192.0
864,TRN_CNT_BOOK,95f6593eafb80e2b9d138cbee39c89b0,11.0
865,TRN_CNT_DUTF,95f6593eafb80e2b9d138cbee39c89b0,17.0
866,TRN_AMNT_RSTR,95f6593eafb80e2b9d138cbee39c89b0,145200.0
867,TRN_AMNT_MEDC,95f6593eafb80e2b9d138cbee39c89b0,88700.0
868,TRN_AMNT_APTK,95f6593eafb80e2b9d138cbee39c89b0,221200.0
869,TRN_CNT_EDUC,95f6593eafb80e2b9d138cbee39c89b0,1.0
870,DBO_PAY_CNT_GOSP,95f6593eafb80e2b9d138cbee39c89b0,0.0
871,TRN_AMNT_FLOW,95f6593eafb80e2b9d138cbee39c89b0,22600.0
872,DBO_PAY_CNT_COMS,95f6593eafb80e2b9d138cbee39c89b0,5.0
873,TRN_CNT_ZOOS,95f6593eafb80e2b9d138cbee39c89b0,3.0
874,TRN_CNT_JEWL,95f6593eafb80e2b9d138cbee39c89b0,22.0
875,TRN_CNT_ZHDT,95f6593eafb80e2b9d138cbee39c89b0,143.0
876,TRN_CNT_ENTR,95f6593eafb80e2b9d138cbee39c89b0,5.0
877,TRN_AMNT_GAME,95f6593eafb80e2b9d138cbee39c89b0,28400.0
878,TRN_AMNT_SUPM,95f6593eafb80e2b9d138cbee39c89b0,914500.0
879,TRN_CNT_APTK,95f6593eafb80e2b9d138cbee39c89b0,281.0
880,TRN_CNT_AVIA,95f6593eafb80e2b9d138cbee39c89b0,72.0
881,TRN_AMNT_GSRV,95f6593eafb80e2b9d138cbee39c89b0,2300.0
882,DBO_PAY_AMNT_ZHKH,95f6593eafb80e2b9d138cbee39c89b0,0.0
883,TRN_CNT_TELE,95f6593eafb80e2b9d138cbee39c89b0,311.0
884,TRN_AMNT_HOTL,95f6593eafb80e2b9d138cbee39c89b0,384600.0
885,DBO_PAY_AMNT_INSH,95f6593eafb80e2b9d138cbee39c89b0,0.0
886,TRN_CNT_RSTR,95f6593eafb80e2b9d138cbee39c89b0,183.0
887,TRN_CNT_CMSV,95f6593eafb80e2b9d138cbee39c89b0,55.0
888,TRN_CNT_KCSH,95f6593eafb80e2b9d138cbee39c89b0,1137.0
889,DBO_PAY_CNT_OTHR,95f6593eafb80e2b9d138cbee39c89b0,0.0
890,TRN_AMNT_TELE,95f6593eafb80e2b9d138cbee39c89b0,166600.0
891,TRN_AMNT_ZHDT,95f6593eafb80e2b9d138cbee39c89b0,675700.0
892,DBO_PAY_CNT_EDUC,95f6593eafb80e2b9d138cbee39c89b0,0.0
893,DBO_PAY_AMNT_WALT,95f6593eafb80e2b9d138cbee39c89b0,0.0
894,TRN_CNT_GSRV,95f6593eafb80e2b9d138cbee39c89b0,2.0
895,TRN_AMNT_BEAU,95f6593eafb80e2b9d138cbee39c89b0,279700.0
896,TRN_CNT_SPRT,95f6593eafb80e2b9d138cbee39c89b0,12.0
897,TRN_CNT_AURT,95f6593eafb80e2b9d138cbee39c89b0,2.0
898,TRN_CNT_DOMS,95f6593eafb80e2b9d138cbee39c89b0,132.0
899,TRN_AMNT_MUSC,95f6593eafb80e2b9d138cbee39c89b0,22000.0
900,TRN_AMNT_CMSV,95f6593eafb80e2b9d138cbee39c89b0,26600.0
901,DBO_PAY_CNT_INSH,95f6593eafb80e2b9d138cbee39c89b0,0.0
902,TRN_AMNT_EDUC,0e521f30657448f205ecf7a46e4105c0,232000.0
903,DBO_PAY_CNT_CREDS,0e521f30657448f205ecf7a46e4105c0,208.0
904,DBO_PAY_CNT_ZHKH,0e521f30657448f205ecf7a46e4105c0,1752.0
905,DBO_PAY_AMNT_COMS,0e521f30657448f205ecf7a46e4105c0,383000.0
906,TRN_AMNT_DOMS,0e521f30657448f205ecf7a46e4105c0,8564700.0
907,DBO_PAY_AMNT_CREDS,0e521f30657448f205ecf7a46e4105c0,1091400.0
908,TRN_CNT_MUSC,0e521f30657448f205ecf7a46e4105c0,562.0
909,DBO_PAY_CNT_MLM,0e521f30657448f205ecf7a46e4105c0,64.0
910,DBO_PAY_AMNT_GOSP,0e521f30657448f205ecf7a46e4105c0,119300.0
911,TRN_CNT_OTHR,0e521f30657448f205ecf7a46e4105c0,13046.0
912,TRN_AMNT_BOOK,0e521f30657448f205ecf7a46e4105c0,237200.0
913,TRN_CNT_HOTL,0e521f30657448f205ecf7a46e4105c0,144.0
914,DBO_PAY_CNT_WALT,0e521f30657448f205ecf7a46e4105c0,40.0
915,TRN_CNT_MEDC,0e521f30657448f205ecf7a46e4105c0,774.0
916,TRN_AMNT_ASRV,0e521f30657448f205ecf7a46e4105c0,2287800.0
917,TRN_AMNT_AURT,0e521f30657448f205ecf7a46e4105c0,73800.0
918,TRN_AMNT_CLTH,0e521f30657448f205ecf7a46e4105c0,9490400.0
919,DBO_PAY_AMNT_MOBL,0e521f30657448f205ecf7a46e4105c0,1802000.0
920,TRN_AMNT_TRAN,0e521f30657448f205ecf7a46e4105c0,605600.0
921,DBO_PAY_AMNT_OTHR,0e521f30657448f205ecf7a46e4105c0,175200.0
922,TRN_AMNT_JEWL,0e521f30657448f205ecf7a46e4105c0,1356100.0
923,TRN_CNT_CLTH,0e521f30657448f205ecf7a46e4105c0,4956.0
924,DBO_PAY_CNT_MOBL,0e521f30657448f205ecf7a46e4105c0,7328.0
925,TRN_CNT_TRAN,0e521f30657448f205ecf7a46e4105c0,1515.0
926,TRN_CNT_KINO,0e521f30657448f205ecf7a46e4105c0,497.0
927,TRN_AMNT_FUEL,0e521f30657448f205ecf7a46e4105c0,5742200.0
928,TRN_AMNT_SPRT,0e521f30657448f205ecf7a46e4105c0,1247000.0
929,TRN_CNT_GAME,0e521f30657448f205ecf7a46e4105c0,1398.0
930,DBO_PAY_AMNT_MLM,0e521f30657448f205ecf7a46e4105c0,91700.0
931,TRN_AMNT_DUTF,0e521f30657448f205ecf7a46e4105c0,266000.0
932,TRN_CNT_BEAU,0e521f30657448f205ecf7a46e4105c0,1846.0
933,TRN_AMNT_KINO,0e521f30657448f205ecf7a46e4105c0,249900.0
934,TRN_AMNT_OTHR,0e521f30657448f205ecf7a46e4105c0,14472300.0
935,TRN_AMNT_ENTR,0e521f30657448f205ecf7a46e4105c0,510200.0
936,TRN_CNT_FLOW,0e521f30657448f205ecf7a46e4105c0,281.0
937,TRN_AMNT_ZOOS,0e521f30657448f205ecf7a46e4105c0,216500.0
938,DBO_PAY_AMNT_EDUC,0e521f30657448f205ecf7a46e4105c0,379400.0
939,TRN_AMNT_KCSH,0e521f30657448f205ecf7a46e4105c0,351476500.0
940,TRN_CNT_ARTS,0e521f30657448f205ecf7a46e4105c0,7.0
941,TRN_CNT_SUPM,0e521f30657448f205ecf7a46e4105c0,89569.0
942,TRN_CNT_ASRV,0e521f30657448f205ecf7a46e4105c0,1007.0
943,TRN_AMNT_AVIA,0e521f30657448f205ecf7a46e4105c0,2396200.0
944,TRN_AMNT_ARTS,0e521f30657448f205ecf7a46e4105c0,122500.0
945,TRN_CNT_FUEL,0e521f30657448f205ecf7a46e4105c0,7242.0
946,TRN_CNT_BOOK,0e521f30657448f205ecf7a46e4105c0,539.0
947,TRN_CNT_DUTF,0e521f30657448f205ecf7a46e4105c0,38.0
948,TRN_AMNT_RSTR,0e521f30657448f205ecf7a46e4105c0,4151500.0
949,TRN_AMNT_MEDC,0e521f30657448f205ecf7a46e4105c0,1799200.0
950,TRN_AMNT_APTK,0e521f30657448f205ecf7a46e4105c0,4915300.0
951,TRN_CNT_EDUC,0e521f30657448f205ecf7a46e4105c0,67.0
952,DBO_PAY_CNT_GOSP,0e521f30657448f205ecf7a46e4105c0,155.0
953,TRN_AMNT_FLOW,0e521f30657448f205ecf7a46e4105c0,220500.0
954,DBO_PAY_CNT_COMS,0e521f30657448f205ecf7a46e4105c0,1011.0
955,TRN_CNT_ZOOS,0e521f30657448f205ecf7a46e4105c0,472.0
956,TRN_CNT_JEWL,0e521f30657448f205ecf7a46e4105c0,221.0
957,TRN_CNT_ZHDT,0e521f30657448f205ecf7a46e4105c0,327.0
958,TRN_CNT_ENTR,0e521f30657448f205ecf7a46e4105c0,256.0
959,TRN_AMNT_GAME,0e521f30657448f205ecf7a46e4105c0,906500.0
960,TRN_AMNT_SUPM,0e521f30657448f205ecf7a46e4105c0,35721000.0
961,TRN_CNT_APTK,0e521f30657448f205ecf7a46e4105c0,8974.0
962,TRN_CNT_AVIA,0e521f30657448f205ecf7a46e4105c0,206.0
963,TRN_AMNT_GSRV,0e521f30657448f205ecf7a46e4105c0,378000.0
964,DBO_PAY_AMNT_ZHKH,0e521f30657448f205ecf7a46e4105c0,2390800.0
965,TRN_CNT_TELE,0e521f30657448f205ecf7a46e4105c0,11901.0
966,TRN_AMNT_HOTL,0e521f30657448f205ecf7a46e4105c0,760700.0
967,DBO_PAY_AMNT_INSH,0e521f30657448f205ecf7a46e4105c0,781300.0
968,TRN_CNT_RSTR,0e521f30657448f205ecf7a46e4105c0,11302.0
969,TRN_CNT_CMSV,0e521f30657448f205ecf7a46e4105c0,5165.0
970,TRN_CNT_KCSH,0e521f30657448f205ecf7a46e4105c0,71947.0
971,DBO_PAY_CNT_OTHR,0e521f30657448f205ecf7a46e4105c0,150.0
972,TRN_AMNT_TELE,0e521f30657448f205ecf7a46e4105c0,2837400.0
973,TRN_AMNT_ZHDT,0e521f30657448f205ecf7a46e4105c0,754200.0
974,DBO_PAY_CNT_EDUC,0e521f30657448f205ecf7a46e4105c0,221.0
975,DBO_PAY_AMNT_WALT,0e521f30657448f205ecf7a46e4105c0,34400.0
976,TRN_CNT_GSRV,0e521f30657448f205ecf7a46e4105c0,347.0
977,TRN_AMNT_BEAU,0e521f30657448f205ecf7a46e4105c0,1803800.0
978,TRN_CNT_SPRT,0e521f30657448f205ecf7a46e4105c0,560.0
979,TRN_CNT_AURT,0e521f30657448f205ecf7a46e4105c0,7.0
980,TRN_CNT_DOMS,0e521f30657448f205ecf7a46e4105c0,5216.0
981,TRN_AMNT_MUSC,0e521f30657448f205ecf7a46e4105c0,214400.0
982,TRN_AMNT_CMSV,0e521f30657448f205ecf7a46e4105c0,2336100.0
983,DBO_PAY_CNT_INSH,0e521f30657448f205ecf7a46e4105c0,252.0
984,TRN_AMNT_EDUC,8df3acb67e47faaeb753cc9a4c6ced3e,238700.0
985,DBO_PAY_CNT_CREDS,8df3acb67e47faaeb753cc9a4c6ced3e,316.0
986,DBO_PAY_CNT_ZHKH,8df3acb67e47faaeb753cc9a4c6ced3e,3428.0
987,DBO_PAY_AMNT_COMS,8df3acb67e47faaeb753cc9a4c6ced3e,769000.0
988,TRN_AMNT_DOMS,8df3acb67e47faaeb753cc9a4c6ced3e,17753600.0
989,DBO_PAY_AMNT_CREDS,8df3acb67e47faaeb753cc9a4c6ced3e,1675700.0
990,TRN_CNT_MUSC,8df3acb67e47faaeb753cc9a4c6ced3e,1282.0
991,DBO_PAY_CNT_MLM,8df3acb67e47faaeb753cc9a4c6ced3e,94.0
992,DBO_PAY_AMNT_GOSP,8df3acb67e47faaeb753cc9a4c6ced3e,374500.0
993,TRN_CNT_OTHR,8df3acb67e47faaeb753cc9a4c6ced3e,25061.0
994,TRN_AMNT_BOOK,8df3acb67e47faaeb753cc9a4c6ced3e,494200.0
995,TRN_CNT_HOTL,8df3acb67e47faaeb753cc9a4c6ced3e,256.0
996,DBO_PAY_CNT_WALT,8df3acb67e47faaeb753cc9a4c6ced3e,202.0
997,TRN_CNT_MEDC,8df3acb67e47faaeb753cc9a4c6ced3e,1330.0
998,TRN_AMNT_ASRV,8df3acb67e47faaeb753cc9a4c6ced3e,7341200.0
999,TRN_AMNT_AURT,8df3acb67e47faaeb753cc9a4c6ced3e,106600.0
1000,TRN_AMNT_CLTH,8df3acb67e47faaeb753cc9a4c6ced3e,22668000.0
1001,DBO_PAY_AMNT_MOBL,8df3acb67e47faaeb753cc9a4c6ced3e,2817700.0
1002,TRN_AMNT_TRAN,8df3acb67e47faaeb753cc9a4c6ced3e,636200.0
1003,DBO_PAY_AMNT_OTHR,8df3acb67e47faaeb753cc9a4c6ced3e,325300.0
1004,TRN_AMNT_JEWL,8df3acb67e47faaeb753cc9a4c6ced3e,2046100.0
1005,TRN_CNT_CLTH,8df3acb67e47faaeb753cc9a4c6ced3e,10043.0
1006,DBO_PAY_CNT_MOBL,8df3acb67e47faaeb753cc9a4c6ced3e,14232.0
1007,TRN_CNT_TRAN,8df3acb67e47faaeb753cc9a4c6ced3e,2310.0
1008,TRN_CNT_KINO,8df3acb67e47faaeb753cc9a4c6ced3e,880.0
1009,TRN_AMNT_FUEL,8df3acb67e47faaeb753cc9a4c6ced3e,11311700.0
1010,TRN_AMNT_SPRT,8df3acb67e47faaeb753cc9a4c6ced3e,3834800.0
1011,TRN_CNT_GAME,8df3acb67e47faaeb753cc9a4c6ced3e,3002.0
1012,DBO_PAY_AMNT_MLM,8df3acb67e47faaeb753cc9a4c6ced3e,165300.0
1013,TRN_AMNT_DUTF,8df3acb67e47faaeb753cc9a4c6ced3e,185100.0
1014,TRN_CNT_BEAU,8df3acb67e47faaeb753cc9a4c6ced3e,3959.0
1015,TRN_AMNT_KINO,8df3acb67e47faaeb753cc9a4c6ced3e,430900.0
